fetch_date,semester_id,semester_text,university_id,university_text,study_id,study_text,subject_id,subject_text,isbn
2024-04-29T16:57:18.896Z,10149,Bach.3.år blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Økonometri - NT,Økonometri - NT,9781337558860
2024-04-29T16:57:18.896Z,10151,Bachelor blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Analytical Chemistry NT,Analytical Chemistry NT,9781319324506
2024-04-29T16:57:18.896Z,10151,Bachelor blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,"Eu Law - Environment, Agriculture & Food - NT","Eu Law - Environment, Agriculture & Food - NT",9780192885944
2024-04-29T16:57:18.896Z,10151,Bachelor blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Fagets videnskabsteori - økonomi - NT,Fagets videnskabsteori - økonomi - NT,9780415881173
2024-04-29T16:57:18.896Z,10151,Bachelor blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Fagets videnskabsteori - økonomi - NT,Fagets videnskabsteori - økonomi - NT,9781848901025
2024-04-29T16:57:18.896Z,10151,Bachelor blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Geographical Information Systems (GIS)-  NT,Geographical Information Systems (GIS)-  NT,9780971764750
2024-04-29T16:57:18.896Z,10151,Bachelor blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Samfundsøkonomi - NT,Samfundsøkonomi - NT,9780192893574
2024-04-29T16:57:18.896Z,10151,Bachelor blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Videregående plantebiologi,Videregående plantebiologi,9780197614204
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Anvendt spektroskopi ( AnvSPEK) - NT,Anvendt spektroskopi ( AnvSPEK) - NT,9781285460123
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Anvendt spilteori - NT',Anvendt spilteori - NT',9780195322484
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Botanik -NT,Botanik -NT,5704516002941
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Botanik -NT,Botanik -NT,9785692223333
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Botanik -NT,Botanik -NT,9788702152999
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Botanik -NT,Botanik -NT,9788702289169
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Botanik -NT,Botanik -NT,9788762819870
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Botanik -NT,Botanik -NT,9788774324799
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Bæredygtig afgrødeproduktion,Bæredygtig afgrødeproduktion,9780521744034
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Development Economics - NT,Development Economics - NT,9780321464484
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,Genetik -  NT,Genetik -  NT,9781284152456

2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,International economics -NT,International economics -NT,9781319382865
2024-04-29T16:57:18.896Z,10617,Bachelor blok 4,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,407,Naturressourcer,International economics -NT,International economics -NT,9781319127633
2024-04-29T16:57:18.896Z,10152,Bachelor blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,408,Skov- og landskabsingeniør,Økologi,Økologi,9788702233285
2024-04-29T16:57:18.896Z,10152,Bachelor blok 3,6273800,KU - Det Natur- og Biovidenskabelige Fakultet,408,Skov- og landskabsingeniør,Økologi,Økologi,9788774324300



2024-04-29T16:57:18.896Z,9911,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,700,Antropologi,Faghistorie,Faghistorie,9780520292499



2024-04-29T16:57:18.896Z,9914,Kandidat 2.sem.,6273795,KU - Det Samfundsvidenskabelige fakultet,700,Antropologi,Antropologisk projektdesign,Antropologisk projektdesign,9780415697552


2024-04-29T16:57:18.896Z,9913,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,700,Antropologi,Economies of tech,Economies of tech,9780691160887
2024-04-29T16:57:18.896Z,9913,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,700,Antropologi,Economies of tech,Economies of tech,9781781256855
2024-04-29T16:57:18.896Z,9913,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,700,Antropologi,Economies of tech,Economies of tech,9781786630681



2024-04-29T16:57:18.896Z,9913,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,700,Antropologi,The anthropology of migration,The anthropology of migration,9788779344280
2024-04-29T16:57:18.896Z,9915,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Biologisk psykologi & neuropsykologi,Biologisk psykologi & neuropsykologi,9780197751268
2024-04-29T16:57:18.896Z,9915,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Personlighedspsykologi,Personlighedspsykologi,9788741256887
2024-04-29T16:57:18.896Z,9915,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Personlighedspsykologi,Personlighedspsykologi,9788771133097
2024-04-29T16:57:18.896Z,9915,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Statistik og kvantitative forskningsdesign II,Statistik og kvantitative forskningsdesign II,9788771682496
2024-04-29T16:57:18.896Z,9916,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Klinisk psykologi II,Klinisk psykologi II,9781138806139
2024-04-29T16:57:18.896Z,9916,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Klinisk psykologi II,Klinisk psykologi II,9781138806306
2024-04-29T16:57:18.896Z,9916,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Klinisk psykologi II,Klinisk psykologi II,9788771130157
2024-04-29T16:57:18.896Z,9916,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Pædagogisk psykologi,Pædagogisk psykologi,9788771130287
2024-04-29T16:57:18.896Z,9916,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Udviklingpsykologi,Udviklingpsykologi,9781319324483
2024-04-29T16:57:18.896Z,9916,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Udviklingpsykologi,Udviklingpsykologi,9781319324490





2024-04-29T16:57:18.896Z,9919,Klinisk,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Videregående anvendt teori og metode,Videregående anvendt teori og metode,9788771130195
2024-04-29T16:57:18.896Z,9919,Klinisk,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Videregående anvendt teori og metode,Videregående anvendt teori og metode,9788771130201
2024-04-29T16:57:18.896Z,9923,Metodefag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Fænomenologisk metode,Fænomenologisk metode,9788771130263
2024-04-29T16:57:18.896Z,9923,Metodefag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Klinisk psykologisk forskningsmetode,Klinisk psykologisk forskningsmetode,9788771687866
2024-04-29T16:57:18.896Z,9923,Metodefag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Kvantitativ metode: Fra idé til analyse,Kvantitativ metode: Fra idé til analyse,9781446269831

2024-04-29T16:57:18.896Z,9920,Neuro,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,S2: Børneneuropsykologi,S2: Børneneuropsykologi,9781848722026
2024-04-29T16:57:18.896Z,9920,Neuro,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,S2: Børneneuropsykologi,S2: Børneneuropsykologi,9788771682007
2024-04-29T16:57:18.896Z,9920,Neuro,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,S2: Børneneuropsykologi,S2: Børneneuropsykologi,9781134441655
2024-04-29T16:57:18.896Z,9920,Neuro,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Videregående anvendt teori og metode,Videregående anvendt teori og metode,9781319383503
2024-04-29T16:57:18.896Z,9920,Neuro,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Videregående anvendt teori og metode,Videregående anvendt teori og metode,9788772162638

2024-04-29T16:57:18.896Z,9922,Projekt. forløb,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Praktikanalyse A&O v. Janne Skakon,Praktikanalyse A&O v. Janne Skakon,9788771680126
2024-04-29T16:57:18.896Z,9922,Projekt. forløb,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Praktikanalyse KLINISK v. Birgit Jørgensen,Praktikanalyse KLINISK v. Birgit Jørgensen,9788771687644
2024-04-29T16:57:18.896Z,9922,Projekt. forløb,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Praktikanalyse KLINISK v. Dea Siggaard Stenbæk,Praktikanalyse KLINISK v. Dea Siggaard Stenbæk,9788771687644
2024-04-29T16:57:18.896Z,9922,Projekt. forløb,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Praktikanalyse KLINISK v. Jan Nielsen,Praktikanalyse KLINISK v. Jan Nielsen,9788771687644

2024-04-29T16:57:18.896Z,9922,Projekt. forløb,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Praktikanalyse SUI v. Pernille Strøbæk,Praktikanalyse SUI v. Pernille Strøbæk,9788771687514

2024-04-29T16:57:18.896Z,10437,SUI,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Videregående anvendt teori og metode,Videregående anvendt teori og metode,9788771687484
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Autisme og neurodiversitet,Autisme og neurodiversitet,9781138106123
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Autisme og neurodiversitet,Autisme og neurodiversitet,9788771130294



2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Forståelser af stress og interventioner mod stress,Forståelser af stress og interventioner mod stress,9780201345964
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Forståelser af stress og interventioner mod stress,Forståelser af stress og interventioner mod stress,9788777061998
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Impact by design,Impact by design,9780470478578
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Krop og psyke,Krop og psyke,9788245024975
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Krop og psyke,Krop og psyke,9788702326833
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Krop og psyke,Krop og psyke,9788702326840
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Løsningsfokuseret procesfacilitering i praksis,Løsningsfokuseret procesfacilitering i praksis,9788771130249
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Mentaliseringsinspireret og kontekstuelt arbejde,Mentaliseringsinspireret og kontekstuelt arbejde,9781462546053
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Mentaliseringsinspireret og kontekstuelt arbejde,Mentaliseringsinspireret og kontekstuelt arbejde,9788750050971
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Mentaliseringsinspireret og kontekstuelt arbejde,Mentaliseringsinspireret og kontekstuelt arbejde,9788771130256
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Parforholdets psykologi,Parforholdets psykologi,9788750041733
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Parforholdets psykologi,Parforholdets psykologi,9788771380743
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Psykoanalysens teori og praksis,Psykoanalysens teori og praksis,9788771687620
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Psykologiformidling,Psykologiformidling,9788750060819
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Psykologiformidling,Psykologiformidling,9788771687590
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Psykotraumatologi,Psykotraumatologi,9780141978611

2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Socialisationsteori,Socialisationsteori,9788771132755

2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,Supervision i teori og praksis,Supervision i teori og praksis,9788741260594
2024-04-29T16:57:18.896Z,9918,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,701,Psykologi,The feeling of being,The feeling of being,9788771130188

2024-04-29T16:57:18.896Z,9928,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Metode 1,Metode 1,9781032125787
2024-04-29T16:57:18.896Z,9928,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Metode 1,Metode 1,9788702403473
2024-04-29T16:57:18.896Z,9928,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Metode 1,Metode 1,9788741278483
2024-04-29T16:57:18.896Z,9928,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Politisk teori 2,Politisk teori 2,9780198727859
2024-04-29T16:57:18.896Z,9928,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Politisk teori 2,Politisk teori 2,9788771130171
2024-04-29T16:57:18.896Z,9928,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Sociologi 1,Sociologi 1,9788741277646
2024-04-29T16:57:18.896Z,9929,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,International politik 2,International politik 2,9780198814443
2024-04-29T16:57:18.896Z,9929,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,International politik 3,International politik 3,9781529724677

2024-04-29T16:57:18.896Z,9929,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Økonomi 2,Økonomi 2,9780393353419
2024-04-29T16:57:18.896Z,9929,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Økonomi 2,Økonomi 2,9781292360898
2024-04-29T16:57:18.896Z,9929,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Økonomi 2,Økonomi 2,9788757455397
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,50 years of global environmental governance,50 years of global environmental governance,9780367418694
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Analysing public policy,Analysing public policy,9780199026142



2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Dansk udenrigspolitik: Teori og empiri,Dansk udenrigspolitik: Teori og empiri,9788741260587

2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Demokratiet i en klimakrise,Demokratiet i en klimakrise,9788741280417

2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,"Forgiveness, reconciliation, and apology in ...","Forgiveness, reconciliation, and apology in ...",9781349465828
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Hvad er juraen i international politik?,Hvad er juraen i international politik?,9780192870087
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Hvad er juraen i international politik?,Hvad er juraen i international politik?,9788741277981
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Jean Monnet course: The EU as an international act,Jean Monnet course: The EU as an international act,9780192897343
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Jean Monnet course: The EU as an international act,Jean Monnet course: The EU as an international act,9780198862239
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Jean Monnet course: The EU as an international act,Jean Monnet course: The EU as an international act,9781350930483
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Jean Monnet course: The EU as an international act,Jean Monnet course: The EU as an international act,9781352012125
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Kvalitativ metode,Kvalitativ metode,9781473912182

2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Marx i det 21.århundrede,Marx i det 21.århundrede,9780140445688
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Marx i det 21.århundrede,Marx i det 21.århundrede,9781784781293

2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,"Political advocacy, lobbying and the influence..","Political advocacy, lobbying and the influence..",9783110783902

2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Politologisk projektdesign,Politologisk projektdesign,9780198820628
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Politologisk projektdesign,Politologisk projektdesign,9788702400915
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Politologisk projektdesign,Politologisk projektdesign,9788759341179
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Populism and the struggle for recognition,Populism and the struggle for recognition,9780745618388
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Populism and the struggle for recognition,Populism and the struggle for recognition,9781009340878
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Populism and the struggle for recognition,Populism and the struggle for recognition,9781786637567
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Propaganda and disinformation on social media,Propaganda and disinformation on social media,9780394718743
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Propaganda and disinformation on social media,Propaganda and disinformation on social media,9780719067679
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Psykologisk bias i offentlig forvaltning,Psykologisk bias i offentlig forvaltning,9780141033570
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Securitization theory and its critics,Securitization theory and its critics,9780415556286
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Securitization theory and its critics,Securitization theory and its critics,9781555877842
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,"Security, uncertainty and politics of complexity","Security, uncertainty and politics of complexity",9780415953009
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,"Security, uncertainty and politics of complexity","Security, uncertainty and politics of complexity",9780816675906
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,"Security, uncertainty and politics of complexity","Security, uncertainty and politics of complexity",9780822355601
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,"Security, uncertainty and politics of complexity","Security, uncertainty and politics of complexity",9780822359951
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,"Security, uncertainty and politics of complexity","Security, uncertainty and politics of complexity",9781479829934
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Statistical models beyond linear regression,Statistical models beyond linear regression,9781316636824
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Statistical models beyond linear regression,Statistical models beyond linear regression,9788757455823


2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Theories of political representation,Theories of political representation,9780199579389
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Theories of political representation,Theories of political representation,9780520021563
2024-04-29T16:57:18.896Z,9930,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,706,Samfundsfag,Transnationalism in global climate politics,Transnationalism in global climate politics,9781032114194
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Basic statistics,Basic statistics,9781292362212

2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Nyere statistiske analysestrategier,Nyere statistiske analysestrategier,9780367634681
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Nyere statistiske analysestrategier,Nyere statistiske analysestrategier,9780415094900
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Nyere statistiske analysestrategier,Nyere statistiske analysestrategier,9780761919506
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Nyere statistiske analysestrategier,Nyere statistiske analysestrategier,9781032246697
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Nyere statistiske analysestrategier,Nyere statistiske analysestrategier,9781483369341
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Nyere statistiske analysestrategier,Nyere statistiske analysestrategier,9781000336825
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Nyere statistiske analysestrategier,Nyere statistiske analysestrategier,9781000810592
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Nyere statistiske analysestrategier,Nyere statistiske analysestrategier,9781317725596
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Sociologisk teori og faghistorie,Sociologisk teori og faghistorie,9788741277646
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Videnskab og samfund,Videnskab og samfund,9788702326925
2024-04-29T16:57:18.896Z,9946,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Videnskab og samfund,Videnskab og samfund,9788741256825
2024-04-29T16:57:18.896Z,9947,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Kritisk læsning og re-analyse,Kritisk læsning og re-analyse,9780691143224
2024-04-29T16:57:18.896Z,9947,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Sociologiske teoriudviklinger,Sociologiske teoriudviklinger,9788771685879
2024-04-29T16:57:18.896Z,9947,4. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,"Viden, organisation og politik","Viden, organisation og politik",9788741277141
2024-04-29T16:57:18.896Z,9948,6. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Anvendt case-analyse,Anvendt case-analyse,9780199226306
2024-04-29T16:57:18.896Z,9948,6. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Metodologi og undersøgelsesdesign,Metodologi og undersøgelsesdesign,9780226431727
2024-04-29T16:57:18.896Z,9949,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Critical theory,Critical theory,9780745691008
2024-04-29T16:57:18.896Z,9949,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Experimental sociology,Experimental sociology,9780393979954
2024-04-29T16:57:18.896Z,9949,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Experimental sociology,Experimental sociology,9781108994064
2024-04-29T16:57:18.896Z,9949,Valgfag,6273795,KU - Det Samfundsvidenskabelige fakultet,702,Sociologi,Sociologisk projektdesign,Sociologisk projektdesign,9780393978148



2024-04-29T16:57:18.896Z,9950,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,703,Statskundskab,Metode 1,Metode 1,9781032125787
2024-04-29T16:57:18.896Z,9950,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,703,Statskundskab,Metode 1,Metode 1,9788702403473
2024-04-29T16:57:18.896Z,9950,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,703,Statskundskab,Metode 1,Metode 1,9788741278483
2024-04-29T16:57:18.896Z,9950,2. semester.,6273795,KU - Det Samfundsvidenskabelige fakultet,703,Statskundskab,Politisk teori 2,Politisk teori 2,9780198727859
